,time,portfolio,stock,order
0,992,htqcb,4,-26.0
1,992,htqcb,3,10.0
2,992,htqcb,11,-2.0
3,992,htqcb,5,-12.0
4,992,htqcb,9,5.0
5,992,htqcb,13,-5.0
6,992,htqcb,1,3.0
7,992,khbwj,15,-13.0
8,992,khbwj,17,-10.0
9,992,khbwj,11,4.0
10,992,khbwj,13,-3.0
11,992,khbwj,2,30.0
12,992,khbwj,5,-13.0
13,992,kwuzt,5,-8.0
14,992,kwuzt,2,1.0
15,992,kwuzt,3,3.0
16,992,kwuzt,0,-1.0
17,992,kwuzt,13,-3.0
18,992,kwuzt,11,-5.0
19,992,kwuzt,1,-3.0
20,992,kwuzt,16,10.0
21,992,kwuzt,4,-18.0
22,992,sjiwv,2,2.0
23,992,sjiwv,1,-3.0
24,992,sjiwv,0,-1.0
25,992,sjiwv,3,3.0
26,992,sjiwv,11,-6.0
27,992,sjiwv,9,3.0
28,992,tlzxo,13,-2.0
29,992,tlzxo,17,-6.0
30,992,tlzxo,19,-4.0
31,992,tlzxo,5,-10.0
32,992,tlzxo,1,15.0
33,992,tlzxo,0,-1.0
34,993,htqcb,4,-2.0
35,993,htqcb,3,1.0
36,993,htqcb,11,-1.0
37,993,htqcb,5,2.0
38,993,htqcb,9,2.0
39,993,htqcb,13,-1.0
40,993,htqcb,1,-1.0
41,993,khbwj,15,3.0
42,993,khbwj,17,-3.0
43,993,khbwj,11,2.0
44,993,khbwj,13,-1.0
45,993,khbwj,2,-3.0
46,993,khbwj,5,3.0
47,993,kwuzt,5,1.0
48,993,kwuzt,2,-2.0
49,993,kwuzt,3,2.0
50,993,kwuzt,11,1.0
51,993,kwuzt,1,1.0
52,993,kwuzt,16,-1.0
53,993,kwuzt,4,-1.0
54,993,sjiwv,2,-3.0
55,993,sjiwv,3,2.0
56,993,sjiwv,11,1.0
57,993,sjiwv,9,2.0
58,993,tlzxo,13,-1.0
59,993,tlzxo,17,-3.0
60,993,tlzxo,5,2.0
61,993,tlzxo,1,-1.0
62,994,htqcb,4,7.0
63,994,htqcb,11,-6.0
64,994,htqcb,5,3.0
65,994,htqcb,9,-1.0
66,994,khbwj,15,-2.0
67,994,khbwj,17,2.0
68,994,khbwj,11,-7.0
69,994,khbwj,13,-1.0
70,994,khbwj,2,1.0
71,994,khbwj,5,4.0
72,994,kwuzt,5,2.0
73,994,kwuzt,2,1.0
74,994,kwuzt,3,-1.0
75,994,kwuzt,13,-1.0
76,994,kwuzt,11,-4.0
77,994,kwuzt,4,4.0
78,994,sjiwv,2,2.0
79,994,sjiwv,1,1.0
80,994,sjiwv,11,-4.0
81,994,sjiwv,9,-1.0
82,994,tlzxo,13,-1.0
83,994,tlzxo,19,1.0
84,994,tlzxo,5,3.0
85,994,tlzxo,1,-1.0
86,995,htqcb,3,-1.0
87,995,htqcb,11,1.0
88,995,htqcb,5,2.0
89,995,htqcb,9,1.0
90,995,htqcb,13,2.0
91,995,htqcb,1,-1.0
92,995,khbwj,15,3.0
93,995,khbwj,17,-3.0
94,995,khbwj,11,-1.0
95,995,khbwj,13,2.0
96,995,khbwj,5,1.0
97,995,kwuzt,5,1.0
98,995,kwuzt,2,1.0
99,995,kwuzt,13,1.0
100,995,kwuzt,11,1.0
101,995,kwuzt,1,-1.0
102,995,kwuzt,16,-1.0
103,995,sjiwv,2,1.0
104,995,sjiwv,1,-1.0
105,995,sjiwv,3,-1.0
106,995,sjiwv,9,1.0
107,995,tlzxo,13,2.0
108,995,tlzxo,17,-1.0
109,995,tlzxo,19,2.0
110,995,tlzxo,5,1.0
111,995,tlzxo,1,-2.0
112,996,htqcb,3,1.0
113,996,htqcb,11,-3.0
114,996,htqcb,5,1.0
115,996,htqcb,9,-2.0
116,996,htqcb,13,-1.0
117,996,htqcb,1,2.0
118,996,khbwj,15,1.0
119,996,khbwj,11,-3.0
120,996,khbwj,5,1.0
121,996,kwuzt,5,1.0
122,996,kwuzt,2,-1.0
123,996,kwuzt,11,-2.0
124,996,kwuzt,1,2.0
125,996,kwuzt,16,-1.0
126,996,kwuzt,4,1.0
127,996,sjiwv,2,-1.0
128,996,sjiwv,1,2.0
129,996,sjiwv,3,1.0
130,996,sjiwv,11,-2.0
131,996,sjiwv,9,-1.0
132,996,tlzxo,13,-1.0
133,996,tlzxo,17,-1.0
134,996,tlzxo,5,1.0
135,996,tlzxo,1,1.0
136,997,htqcb,4,7.0
137,997,htqcb,3,1.0
138,997,htqcb,11,1.0
139,997,htqcb,9,-1.0
140,997,htqcb,13,2.0
141,997,htqcb,1,-3.0
142,997,khbwj,15,5.0
143,997,khbwj,17,-1.0
144,997,khbwj,11,-1.0
145,997,khbwj,13,2.0
146,997,khbwj,2,-3.0
147,997,kwuzt,2,1.0
148,997,kwuzt,3,2.0
149,997,kwuzt,13,1.0
150,997,kwuzt,1,-2.0
151,997,kwuzt,16,-1.0
152,997,kwuzt,4,4.0
153,997,sjiwv,2,2.0
154,997,sjiwv,1,-1.0
155,997,sjiwv,3,1.0
156,997,sjiwv,11,1.0
157,997,sjiwv,9,-1.0
158,997,tlzxo,13,2.0
159,997,tlzxo,17,-1.0
160,997,tlzxo,19,4.0
161,997,tlzxo,1,-4.0
162,998,htqcb,4,-1.0
163,998,htqcb,11,3.0
164,998,htqcb,5,-2.0
165,998,htqcb,9,1.0
166,998,khbwj,15,-2.0
167,998,khbwj,11,5.0
168,998,khbwj,2,-1.0
169,998,khbwj,5,-2.0
170,998,kwuzt,5,-1.0
171,998,kwuzt,2,-1.0
172,998,kwuzt,11,3.0
173,998,sjiwv,2,-2.0
174,998,sjiwv,1,-1.0
175,998,sjiwv,3,1.0
176,998,sjiwv,11,3.0
177,998,sjiwv,9,1.0
178,998,tlzxo,19,1.0
179,998,tlzxo,5,-2.0
180,998,tlzxo,1,1.0
181,999,htqcb,4,6.0
182,999,htqcb,3,-2.0
183,999,htqcb,11,4.0
184,999,htqcb,5,-1.0
185,999,htqcb,9,4.0
186,999,htqcb,1,-4.0
187,999,khbwj,15,-1.0
188,999,khbwj,17,-2.0
189,999,khbwj,11,5.0
190,999,khbwj,5,-2.0
191,999,kwuzt,5,-1.0
192,999,kwuzt,2,1.0
193,999,kwuzt,3,-1.0
194,999,kwuzt,11,3.0
195,999,kwuzt,1,-1.0
196,999,kwuzt,4,3.0
197,999,sjiwv,2,1.0
198,999,sjiwv,1,-2.0
199,999,sjiwv,3,-2.0
200,999,sjiwv,11,3.0
201,999,sjiwv,9,3.0
202,999,tlzxo,17,-1.0
203,999,tlzxo,19,6.0
204,999,tlzxo,5,-1.0
205,999,tlzxo,1,-4.0
206,1000,htqcb,4,2.0
207,1000,htqcb,3,1.0
208,1000,htqcb,11,2.0
209,1000,htqcb,5,1.0
210,1000,htqcb,9,-3.0
211,1000,htqcb,13,2.0
212,1000,htqcb,1,-2.0
213,1000,khbwj,15,-3.0
214,1000,khbwj,17,-1.0
215,1000,khbwj,11,2.0
216,1000,khbwj,13,2.0
217,1000,khbwj,2,-1.0
218,1000,khbwj,5,2.0
219,1000,kwuzt,2,-1.0
220,1000,kwuzt,13,1.0
221,1000,kwuzt,1,-3.0
222,1000,kwuzt,16,1.0
223,1000,kwuzt,4,1.0
224,1000,sjiwv,2,1.0
225,1000,sjiwv,1,-1.0
226,1000,sjiwv,3,1.0
227,1000,sjiwv,11,2.0
228,1000,sjiwv,9,-3.0
229,1000,tlzxo,13,2.0
230,1000,tlzxo,17,-1.0
231,1000,tlzxo,19,2.0
232,1000,tlzxo,5,1.0
233,1000,tlzxo,1,-2.0
234,1001,htqcb,4,2.0
235,1001,htqcb,3,-1.0
236,1001,htqcb,11,1.0
237,1001,htqcb,5,1.0
238,1001,htqcb,9,-2.0
239,1001,htqcb,13,1.0
240,1001,htqcb,1,-1.0
241,1001,khbwj,17,-1.0
242,1001,khbwj,11,1.0
243,1001,khbwj,13,1.0
244,1001,khbwj,2,-2.0
245,1001,khbwj,5,1.0
246,1001,kwuzt,5,1.0
247,1001,kwuzt,13,1.0
248,1001,kwuzt,11,2.0
249,1001,kwuzt,16,-1.0
250,1001,kwuzt,4,2.0
251,1001,sjiwv,1,-1.0
252,1001,sjiwv,11,1.0
253,1001,sjiwv,9,-1.0
254,1001,tlzxo,13,1.0
255,1001,tlzxo,17,1.0
256,1001,tlzxo,5,1.0
257,1001,tlzxo,1,-1.0
258,1002,htqcb,11,-1.0
259,1002,htqcb,5,2.0
260,1002,htqcb,13,1.0
261,1002,khbwj,17,2.0
262,1002,khbwj,11,-1.0
263,1002,khbwj,13,1.0
264,1002,khbwj,2,-2.0
265,1002,khbwj,5,2.0
266,1002,kwuzt,5,2.0
267,1002,kwuzt,2,-1.0
268,1002,kwuzt,13,1.0
269,1002,kwuzt,11,-1.0
270,1002,kwuzt,1,1.0
271,1002,kwuzt,16,-1.0
272,1002,sjiwv,2,-1.0
273,1002,sjiwv,3,1.0
274,1002,tlzxo,13,1.0
275,1002,tlzxo,5,2.0
276,1003,htqcb,4,2.0
277,1003,htqcb,3,1.0
278,1003,htqcb,5,-2.0
279,1003,htqcb,9,-1.0
280,1003,htqcb,13,-2.0
281,1003,htqcb,1,1.0
282,1003,khbwj,15,1.0
283,1003,khbwj,11,-1.0
284,1003,khbwj,13,-2.0
285,1003,khbwj,2,4.0
286,1003,khbwj,5,-2.0
287,1003,kwuzt,5,-2.0
288,1003,kwuzt,2,2.0
289,1003,kwuzt,13,-2.0
290,1003,kwuzt,4,1.0
291,1003,sjiwv,2,2.0
292,1003,sjiwv,1,1.0
293,1003,sjiwv,11,-1.0
294,1003,sjiwv,9,-1.0
295,1003,tlzxo,13,-2.0
296,1003,tlzxo,17,1.0
297,1003,tlzxo,5,-2.0
298,1003,tlzxo,1,2.0
299,1004,htqcb,4,2.0
300,1004,htqcb,3,-1.0
301,1004,htqcb,11,1.0
302,1004,htqcb,13,1.0
303,1004,khbwj,15,2.0
304,1004,khbwj,13,1.0
305,1004,khbwj,2,-2.0
306,1004,khbwj,5,-1.0
307,1004,kwuzt,2,-1.0
308,1004,kwuzt,3,-1.0
309,1004,kwuzt,13,1.0
310,1004,kwuzt,11,-1.0
311,1004,kwuzt,16,3.0
312,1004,kwuzt,4,1.0
313,1004,sjiwv,3,-1.0
314,1004,sjiwv,11,1.0
315,1004,tlzxo,13,1.0
316,1004,tlzxo,17,-1.0
317,1004,tlzxo,19,3.0
318,1004,tlzxo,1,-2.0
319,1005,htqcb,4,4.0
320,1005,htqcb,3,-1.0
321,1005,htqcb,11,-1.0
322,1005,htqcb,5,1.0
323,1005,htqcb,9,2.0
324,1005,htqcb,13,-1.0
325,1005,htqcb,1,-1.0
326,1005,khbwj,15,-3.0
327,1005,khbwj,17,3.0
328,1005,khbwj,13,-2.0
329,1005,khbwj,5,2.0
330,1005,kwuzt,5,1.0
331,1005,kwuzt,2,-1.0
332,1005,kwuzt,13,-1.0
333,1005,kwuzt,1,-1.0
334,1005,kwuzt,4,2.0
335,1005,sjiwv,9,2.0
336,1005,tlzxo,13,-1.0
337,1005,tlzxo,17,3.0
338,1005,tlzxo,19,-2.0
339,1005,tlzxo,5,1.0
340,1006,htqcb,4,-1.0
341,1006,htqcb,3,1.0
342,1006,htqcb,11,-1.0
343,1006,htqcb,9,1.0
344,1006,htqcb,13,1.0
345,1006,htqcb,1,-2.0
346,1006,khbwj,17,-1.0
347,1006,khbwj,11,-1.0
348,1006,khbwj,13,2.0
349,1006,khbwj,2,-1.0
350,1006,khbwj,5,1.0
351,1006,kwuzt,13,1.0
352,1006,kwuzt,11,-1.0
353,1006,kwuzt,1,-2.0
354,1006,kwuzt,16,1.0
355,1006,sjiwv,2,-1.0
356,1006,sjiwv,1,-1.0
357,1006,sjiwv,3,1.0
358,1006,sjiwv,11,-1.0
359,1006,sjiwv,9,1.0
360,1006,tlzxo,13,2.0
361,1006,tlzxo,17,-1.0
362,1006,tlzxo,19,-2.0
363,1006,tlzxo,5,1.0
364,1007,htqcb,4,-1.0
365,1007,htqcb,3,-2.0
366,1007,htqcb,11,1.0
367,1007,htqcb,9,1.0
368,1007,htqcb,13,-3.0
369,1007,htqcb,1,3.0
370,1007,khbwj,17,1.0
371,1007,khbwj,11,2.0
372,1007,khbwj,13,-3.0
373,1007,khbwj,2,-1.0
374,1007,kwuzt,2,-1.0
375,1007,kwuzt,3,-1.0
376,1007,kwuzt,13,-2.0
377,1007,kwuzt,11,2.0
378,1007,kwuzt,1,3.0
379,1007,kwuzt,16,-1.0
380,1007,kwuzt,4,-1.0
381,1007,sjiwv,2,-1.0
382,1007,sjiwv,1,2.0
383,1007,sjiwv,3,-2.0
384,1007,sjiwv,11,1.0
385,1007,tlzxo,13,-3.0
386,1007,tlzxo,17,1.0
387,1007,tlzxo,19,-5.0
388,1007,tlzxo,1,4.0
389,1008,htqcb,4,2.0
390,1008,htqcb,3,1.0
391,1008,htqcb,11,1.0
392,1008,htqcb,9,2.0
393,1008,htqcb,13,-2.0
394,1008,htqcb,1,-1.0
395,1008,khbwj,15,-1.0
396,1008,khbwj,17,3.0
397,1008,khbwj,11,1.0
398,1008,khbwj,13,-3.0
399,1008,khbwj,2,1.0
400,1008,khbwj,5,-1.0
401,1008,kwuzt,2,2.0
402,1008,kwuzt,13,-1.0
403,1008,kwuzt,1,-1.0
404,1008,kwuzt,4,2.0
405,1008,sjiwv,2,1.0
406,1008,sjiwv,1,-2.0
407,1008,sjiwv,9,2.0
408,1008,tlzxo,13,-2.0
409,1008,tlzxo,17,4.0
410,1008,tlzxo,19,1.0
411,1008,tlzxo,5,-1.0
412,1009,htqcb,4,4.0
413,1009,htqcb,3,-2.0
414,1009,htqcb,11,-1.0
415,1009,htqcb,9,1.0
416,1009,khbwj,15,-2.0
417,1009,khbwj,17,1.0
418,1009,khbwj,11,-2.0
419,1009,khbwj,2,2.0
420,1009,kwuzt,3,-1.0
421,1009,kwuzt,11,-1.0
422,1009,kwuzt,4,2.0
423,1009,sjiwv,2,1.0
424,1009,sjiwv,1,1.0
425,1009,sjiwv,3,-1.0
426,1009,sjiwv,11,-1.0
427,1009,tlzxo,17,2.0
428,1009,tlzxo,19,-3.0
429,1009,tlzxo,5,1.0
430,1009,tlzxo,1,1.0
431,1010,htqcb,4,-7.0
432,1010,htqcb,3,-3.0
433,1010,htqcb,11,6.0
434,1010,htqcb,5,-3.0
435,1010,htqcb,13,3.0
436,1010,htqcb,1,2.0
437,1010,khbwj,15,5.0
438,1010,khbwj,17,-1.0
439,1010,khbwj,11,5.0
440,1010,khbwj,13,3.0
441,1010,khbwj,2,-7.0
442,1010,khbwj,5,-4.0
443,1010,kwuzt,5,-2.0
444,1010,kwuzt,2,-1.0
445,1010,kwuzt,3,-1.0
446,1010,kwuzt,13,2.0
447,1010,kwuzt,11,4.0
448,1010,kwuzt,1,2.0
449,1010,kwuzt,16,1.0
450,1010,kwuzt,4,-4.0
451,1010,sjiwv,2,-2.0
452,1010,sjiwv,1,1.0
453,1010,sjiwv,3,-2.0
454,1010,sjiwv,11,5.0
455,1010,sjiwv,9,1.0
456,1010,tlzxo,13,3.0
457,1010,tlzxo,17,-1.0
458,1010,tlzxo,19,-1.0
459,1010,tlzxo,5,-3.0
460,1011,htqcb,4,-3.0
461,1011,htqcb,5,4.0
462,1011,htqcb,9,1.0
463,1011,khbwj,15,-1.0
464,1011,khbwj,17,4.0
465,1011,khbwj,11,-2.0
466,1011,khbwj,13,-1.0
467,1011,khbwj,2,-1.0
468,1011,khbwj,5,4.0
469,1011,kwuzt,5,3.0
470,1011,kwuzt,2,1.0
471,1011,kwuzt,3,-1.0
472,1011,kwuzt,1,-1.0
473,1011,kwuzt,16,-1.0
474,1011,kwuzt,4,-2.0
475,1011,sjiwv,2,1.0
476,1011,sjiwv,3,-1.0
477,1011,tlzxo,13,-1.0
478,1011,tlzxo,17,3.0
479,1011,tlzxo,19,1.0
480,1011,tlzxo,5,3.0
481,1011,tlzxo,1,-3.0
482,1012,htqcb,4,5.0
483,1012,htqcb,3,-3.0
484,1012,htqcb,11,-4.0
485,1012,htqcb,5,1.0
486,1012,htqcb,9,-4.0
487,1012,htqcb,13,2.0
488,1012,htqcb,1,2.0
489,1012,khbwj,15,1.0
490,1012,khbwj,17,2.0
491,1012,khbwj,11,-6.0
492,1012,khbwj,13,3.0
493,1012,khbwj,5,1.0
494,1012,kwuzt,2,2.0
495,1012,kwuzt,3,-1.0
496,1012,kwuzt,13,1.0
497,1012,kwuzt,11,-3.0
498,1012,kwuzt,1,1.0
499,1012,kwuzt,16,-1.0
500,1012,kwuzt,4,3.0
501,1012,sjiwv,2,4.0
502,1012,sjiwv,1,1.0
503,1012,sjiwv,3,-1.0
504,1012,sjiwv,11,-3.0
505,1012,sjiwv,9,-3.0
506,1012,tlzxo,13,2.0
507,1012,tlzxo,17,2.0
508,1012,tlzxo,19,-3.0
509,1012,tlzxo,5,1.0
510,1013,htqcb,4,2.0
511,1013,htqcb,3,1.0
512,1013,htqcb,11,2.0
513,1013,htqcb,5,1.0
514,1013,htqcb,9,-4.0
515,1013,htqcb,1,-1.0
516,1013,khbwj,15,1.0
517,1013,khbwj,17,-1.0
518,1013,khbwj,11,2.0
519,1013,khbwj,13,-1.0
520,1013,khbwj,2,-3.0
521,1013,khbwj,5,2.0
522,1013,kwuzt,5,1.0
523,1013,kwuzt,2,-1.0
524,1013,kwuzt,3,1.0
525,1013,kwuzt,11,2.0
526,1013,kwuzt,16,-1.0
527,1013,kwuzt,4,1.0
528,1013,sjiwv,2,-2.0
529,1013,sjiwv,1,1.0
530,1013,sjiwv,3,1.0
531,1013,sjiwv,11,2.0
532,1013,sjiwv,9,-2.0
533,1013,tlzxo,17,-1.0
534,1013,tlzxo,19,1.0
535,1013,tlzxo,5,1.0
536,1014,htqcb,3,1.0
537,1014,htqcb,11,-1.0
538,1014,htqcb,5,3.0
539,1014,htqcb,9,-1.0
540,1014,htqcb,13,-2.0
541,1014,khbwj,15,1.0
542,1014,khbwj,17,1.0
543,1014,khbwj,11,-1.0
544,1014,khbwj,13,-3.0
545,1014,khbwj,2,1.0
546,1014,khbwj,5,2.0
547,1014,kwuzt,5,1.0
548,1014,kwuzt,2,2.0
549,1014,kwuzt,3,1.0
550,1014,kwuzt,13,-1.0
551,1014,kwuzt,1,1.0
552,1014,kwuzt,16,-3.0
553,1014,kwuzt,4,1.0
554,1014,sjiwv,2,1.0
555,1014,sjiwv,3,1.0
556,1014,sjiwv,9,-2.0
557,1014,tlzxo,13,-3.0
558,1014,tlzxo,17,1.0
559,1014,tlzxo,19,1.0
560,1014,tlzxo,5,2.0
561,1014,tlzxo,1,-1.0
562,1015,htqcb,4,-1.0
563,1015,htqcb,3,-2.0
564,1015,htqcb,5,1.0
565,1015,htqcb,9,-3.0
566,1015,htqcb,1,3.0
567,1015,khbwj,15,1.0
568,1015,khbwj,17,2.0
569,1015,khbwj,13,1.0
570,1015,khbwj,2,-4.0
571,1015,khbwj,5,2.0
572,1015,kwuzt,5,2.0
573,1015,kwuzt,2,-1.0
574,1015,kwuzt,11,1.0
575,1015,kwuzt,1,3.0
576,1015,kwuzt,16,-3.0
577,1015,sjiwv,2,-2.0
578,1015,sjiwv,1,3.0
579,1015,sjiwv,3,-1.0
580,1015,sjiwv,9,-2.0
581,1015,tlzxo,19,-3.0
582,1015,tlzxo,5,1.0
583,1015,tlzxo,1,2.0
584,1016,htqcb,4,-4.0
585,1016,htqcb,3,1.0
586,1016,htqcb,11,2.0
587,1016,htqcb,5,-2.0
588,1016,htqcb,9,-1.0
589,1016,htqcb,13,1.0
590,1016,htqcb,1,-1.0
591,1016,khbwj,15,1.0
592,1016,khbwj,17,1.0
593,1016,khbwj,2,-1.0
594,1016,khbwj,5,-3.0
595,1016,kwuzt,5,-1.0
596,1016,kwuzt,2,1.0
597,1016,kwuzt,13,1.0
598,1016,kwuzt,11,1.0
599,1016,kwuzt,1,-1.0
600,1016,kwuzt,16,-1.0
601,1016,kwuzt,4,-3.0
602,1016,sjiwv,2,1.0
603,1016,sjiwv,1,-1.0
604,1016,sjiwv,11,1.0
605,1016,sjiwv,9,-1.0
606,1016,tlzxo,17,3.0
607,1016,tlzxo,19,-1.0
608,1016,tlzxo,5,-2.0
609,1016,tlzxo,1,-1.0
610,1017,htqcb,4,6.0
611,1017,htqcb,3,-1.0
612,1017,htqcb,5,1.0
613,1017,htqcb,9,-2.0
614,1017,htqcb,13,-1.0
615,1017,htqcb,1,1.0
616,1017,khbwj,15,-1.0
617,1017,khbwj,17,4.0
618,1017,khbwj,11,-1.0
619,1017,khbwj,13,-1.0
620,1017,khbwj,2,-2.0
621,1017,khbwj,5,1.0
622,1017,kwuzt,2,-1.0
623,1017,kwuzt,3,-1.0
624,1017,kwuzt,13,-1.0
625,1017,kwuzt,1,1.0
626,1017,kwuzt,16,-1.0
627,1017,kwuzt,4,4.0
628,1017,sjiwv,0,1.0
629,1017,sjiwv,3,-1.0
630,1017,sjiwv,9,-1.0
631,1017,tlzxo,13,-1.0
632,1017,tlzxo,17,2.0
633,1017,tlzxo,1,-1.0
634,1017,tlzxo,0,1.0
635,1018,htqcb,4,-3.0
636,1018,htqcb,3,-1.0
637,1018,htqcb,11,-1.0
638,1018,htqcb,9,3.0
639,1018,htqcb,13,1.0
640,1018,htqcb,1,-1.0
641,1018,khbwj,17,-2.0
642,1018,khbwj,13,2.0
643,1018,khbwj,2,1.0
644,1018,kwuzt,0,1.0
645,1018,kwuzt,13,1.0
646,1018,kwuzt,11,-1.0
647,1018,kwuzt,1,-1.0
648,1018,kwuzt,16,2.0
649,1018,kwuzt,4,-2.0
650,1018,sjiwv,2,-1.0
651,1018,sjiwv,9,2.0
652,1018,tlzxo,13,2.0
653,1018,tlzxo,17,-1.0
654,1018,tlzxo,5,1.0
655,1019,htqcb,4,-2.0
656,1019,htqcb,11,-3.0
657,1019,htqcb,5,-2.0
658,1019,htqcb,9,1.0
659,1019,htqcb,13,1.0
660,1019,htqcb,1,2.0
661,1019,khbwj,15,4.0
662,1019,khbwj,17,3.0
663,1019,khbwj,11,-2.0
664,1019,khbwj,13,1.0
665,1019,khbwj,2,-3.0
666,1019,khbwj,5,-1.0
667,1019,kwuzt,5,-1.0
668,1019,kwuzt,2,-2.0
669,1019,kwuzt,11,-1.0
670,1019,kwuzt,1,2.0
671,1019,kwuzt,4,-1.0
672,1019,sjiwv,2,-2.0
673,1019,sjiwv,1,2.0
674,1019,sjiwv,11,-2.0
675,1019,sjiwv,9,1.0
676,1019,tlzxo,17,-1.0
677,1019,tlzxo,19,1.0
678,1019,tlzxo,5,-2.0
679,1020,htqcb,4,9.0
680,1020,htqcb,11,-2.0
681,1020,htqcb,5,4.0
682,1020,htqcb,1,-4.0
683,1020,khbwj,15,2.0
684,1020,khbwj,17,-3.0
685,1020,khbwj,13,1.0
686,1020,khbwj,2,-3.0
687,1020,khbwj,5,5.0
688,1020,kwuzt,5,3.0
689,1020,kwuzt,2,-2.0
690,1020,kwuzt,3,2.0
691,1020,kwuzt,0,1.0
692,1020,kwuzt,13,1.0
693,1020,kwuzt,1,-1.0
694,1020,kwuzt,16,-2.0
695,1020,kwuzt,4,6.0
696,1020,sjiwv,2,-2.0
697,1020,sjiwv,1,-1.0
698,1020,sjiwv,0,1.0
699,1020,sjiwv,3,2.0
700,1020,sjiwv,11,-1.0
701,1020,tlzxo,13,1.0
702,1020,tlzxo,17,-3.0
703,1020,tlzxo,5,4.0
704,1020,tlzxo,1,-3.0
705,1020,tlzxo,0,2.0
706,1021,htqcb,4,-3.0
707,1021,htqcb,3,-1.0
708,1021,htqcb,5,2.0
709,1021,htqcb,9,-3.0
710,1021,htqcb,1,1.0
711,1021,khbwj,11,-1.0
712,1021,khbwj,13,-1.0
713,1021,khbwj,5,2.0
714,1021,kwuzt,5,1.0
715,1021,kwuzt,3,-2.0
716,1021,kwuzt,13,-1.0
717,1021,kwuzt,11,-1.0
718,1021,kwuzt,16,1.0
719,1021,kwuzt,4,-2.0
720,1021,sjiwv,2,1.0
721,1021,sjiwv,1,1.0
722,1021,sjiwv,11,1.0
723,1021,sjiwv,9,-3.0
724,1021,tlzxo,13,-1.0
725,1021,tlzxo,17,-1.0
726,1021,tlzxo,5,1.0
727,1021,tlzxo,0,-1.0
728,1022,htqcb,4,1.0
729,1022,htqcb,3,-1.0
730,1022,htqcb,11,-2.0
731,1022,htqcb,5,4.0
732,1022,khbwj,15,1.0
733,1022,khbwj,17,-3.0
734,1022,khbwj,11,-2.0
735,1022,khbwj,2,-1.0
736,1022,khbwj,5,4.0
737,1022,kwuzt,5,3.0
738,1022,kwuzt,2,-2.0
739,1022,kwuzt,3,-1.0
740,1022,kwuzt,13,1.0
741,1022,kwuzt,11,-2.0
742,1022,kwuzt,1,-1.0
743,1022,kwuzt,16,3.0
744,1022,sjiwv,3,-1.0
745,1022,sjiwv,11,-1.0
746,1022,sjiwv,9,1.0
747,1022,tlzxo,17,-2.0
748,1022,tlzxo,19,-1.0
749,1022,tlzxo,5,4.0
750,1022,tlzxo,1,-1.0
751,1022,tlzxo,0,1.0
752,1023,htqcb,4,1.0
753,1023,htqcb,3,3.0
754,1023,htqcb,11,-1.0
755,1023,htqcb,5,1.0
756,1023,htqcb,13,-1.0
757,1023,htqcb,1,-3.0
758,1023,khbwj,15,-1.0
759,1023,khbwj,11,-1.0
760,1023,khbwj,13,-1.0
761,1023,khbwj,5,2.0
762,1023,kwuzt,2,-1.0
763,1023,kwuzt,3,1.0
764,1023,kwuzt,0,1.0
765,1023,kwuzt,13,-1.0
766,1023,kwuzt,11,-1.0
767,1023,kwuzt,1,-3.0
768,1023,kwuzt,16,2.0
769,1023,kwuzt,4,1.0
770,1023,sjiwv,1,-2.0
771,1023,sjiwv,0,1.0
772,1023,sjiwv,3,3.0
773,1023,sjiwv,11,-1.0
774,1023,tlzxo,13,-1.0
775,1023,tlzxo,17,1.0
776,1023,tlzxo,5,1.0
777,1023,tlzxo,1,-1.0
778,1023,tlzxo,0,1.0
779,1024,htqcb,4,-2.0
780,1024,htqcb,3,1.0
781,1024,htqcb,11,2.0
782,1024,htqcb,5,1.0
783,1024,htqcb,9,-2.0
784,1024,htqcb,1,1.0
785,1024,khbwj,15,-6.0
786,1024,khbwj,17,5.0
787,1024,khbwj,11,3.0
788,1024,khbwj,2,1.0
789,1024,khbwj,5,1.0
790,1024,kwuzt,5,1.0
791,1024,kwuzt,3,1.0
792,1024,kwuzt,11,1.0
793,1024,kwuzt,1,1.0
794,1024,kwuzt,4,-2.0
795,1024,sjiwv,0,1.0
796,1024,sjiwv,11,1.0
797,1024,sjiwv,9,-2.0
798,1024,tlzxo,17,2.0
799,1024,tlzxo,19,-1.0
800,1024,tlzxo,1,-2.0
801,1024,tlzxo,0,1.0
802,1025,htqcb,4,3.0
803,1025,htqcb,3,-1.0
804,1025,htqcb,11,-1.0
805,1025,htqcb,5,1.0
806,1025,htqcb,9,-2.0
807,1025,htqcb,13,-1.0
808,1025,khbwj,15,1.0
809,1025,khbwj,17,-1.0
810,1025,khbwj,11,-2.0
811,1025,khbwj,13,-1.0
812,1025,khbwj,2,-1.0
813,1025,khbwj,5,1.0
814,1025,kwuzt,2,-1.0
815,1025,kwuzt,3,-1.0
816,1025,kwuzt,0,1.0
817,1025,kwuzt,13,-1.0
818,1025,kwuzt,11,-1.0
819,1025,kwuzt,16,1.0
820,1025,kwuzt,4,2.0
821,1025,sjiwv,1,1.0
822,1025,sjiwv,0,1.0
823,1025,sjiwv,9,-2.0
824,1025,tlzxo,13,-1.0
825,1025,tlzxo,17,-3.0
826,1025,tlzxo,19,5.0
827,1025,tlzxo,1,-2.0
828,1026,htqcb,4,-3.0
829,1026,htqcb,3,-3.0
830,1026,htqcb,11,-2.0
831,1026,htqcb,5,1.0
