,time,portfolio,stock,order
0,992,bsfah,5,-1.0
1,992,bsfah,8,1.0
2,993,bsfah,0,-1.0
3,993,bsfah,2,-1.0
4,993,bsfah,5,4.0
5,993,fpmrk,2,-1.0
6,993,xkvbi,5,2.0
7,993,xkvbi,2,-2.0
8,993,xkvbi,0,-1.0
9,993,xkvbi,11,-1.0
10,993,xkvbi,14,1.0
11,994,bsfah,0,1.0
12,994,bsfah,2,1.0
13,994,bsfah,6,1.0
14,994,bsfah,8,-2.0
15,994,bsfah,11,1.0
16,994,fpmrk,2,1.0
17,994,fpmrk,8,-1.0
18,994,xkvbi,5,1.0
19,994,xkvbi,2,2.0
20,994,xkvbi,8,-1.0
21,994,xkvbi,0,1.0
22,994,xkvbi,11,1.0
23,994,xkvbi,6,1.0
24,994,xkvbi,17,1.0
25,994,xkvbi,14,-1.0
26,995,bsfah,0,-4.0
27,995,bsfah,8,2.0
28,995,bsfah,11,-1.0
29,995,fpmrk,8,1.0
30,995,fpmrk,0,-1.0
31,995,xkvbi,8,1.0
32,995,xkvbi,0,-3.0
33,995,xkvbi,17,-1.0
34,996,bsfah,0,2.0
35,996,bsfah,2,1.0
36,996,bsfah,5,1.0
37,996,bsfah,6,-2.0
38,996,bsfah,8,-3.0
39,996,bsfah,11,3.0
40,996,fpmrk,8,-1.0
41,996,fpmrk,0,1.0
42,996,vahzp,11,1.0
43,996,xkvbi,5,1.0
44,996,xkvbi,8,-2.0
45,996,xkvbi,0,1.0
46,996,xkvbi,11,2.0
47,996,xkvbi,6,-1.0
48,996,zrdwn,11,1.0
49,997,bsfah,0,2.0
50,997,bsfah,2,3.0
51,997,bsfah,5,3.0
52,997,bsfah,6,-3.0
53,997,bsfah,8,-3.0
54,997,bsfah,11,1.0
55,997,vahzp,11,-1.0
56,997,vahzp,6,-1.0
57,997,xkvbi,5,1.0
58,997,xkvbi,2,2.0
59,997,xkvbi,8,-3.0
60,997,xkvbi,0,1.0
61,997,xkvbi,6,-4.0
62,997,xkvbi,17,2.0
63,998,bsfah,0,-3.0
64,998,bsfah,2,-3.0
65,998,bsfah,5,1.0
66,998,bsfah,6,2.0
67,998,bsfah,11,2.0
68,998,fpmrk,0,-1.0
69,998,vahzp,11,1.0
70,998,xkvbi,5,1.0
71,998,xkvbi,2,-2.0
72,998,xkvbi,0,-2.0
73,998,xkvbi,11,1.0
74,998,xkvbi,6,2.0
75,998,xkvbi,17,-1.0
76,998,xkvbi,14,1.0
77,999,bsfah,5,1.0
78,999,bsfah,6,-1.0
79,999,bsfah,8,-1.0
80,999,bsfah,11,1.0
81,999,vahzp,18,-1.0
82,999,xkvbi,5,1.0
83,999,xkvbi,2,-1.0
84,999,xkvbi,8,-1.0
85,999,xkvbi,6,-1.0
86,999,xkvbi,17,-1.0
87,999,xkvbi,14,2.0
88,1000,bsfah,0,1.0
89,1000,bsfah,2,-3.0
90,1000,bsfah,5,-2.0
91,1000,bsfah,6,2.0
92,1000,bsfah,8,2.0
93,1000,bsfah,11,2.0
94,1000,fpmrk,2,-1.0
95,1000,fpmrk,0,1.0
96,1000,xkvbi,5,-2.0
97,1000,xkvbi,2,-2.0
98,1000,xkvbi,8,2.0
99,1000,xkvbi,0,1.0
100,1000,xkvbi,11,2.0
101,1000,xkvbi,6,1.0
102,1000,xkvbi,17,1.0
103,1000,xkvbi,14,-1.0
104,1001,bsfah,0,1.0
105,1001,bsfah,2,-2.0
106,1001,bsfah,6,-1.0
107,1001,bsfah,8,1.0
108,1001,bsfah,11,2.0
109,1001,fpmrk,17,1.0
110,1001,vahzp,18,1.0
111,1001,xkvbi,2,-2.0
112,1001,xkvbi,11,1.0
113,1001,xkvbi,6,-1.0
114,1001,xkvbi,17,2.0
115,1002,bsfah,2,-1.0
116,1002,bsfah,4,1.0
117,1002,bsfah,5,1.0
118,1002,bsfah,6,2.0
119,1002,bsfah,8,2.0
120,1002,bsfah,11,-1.0
121,1002,fpmrk,18,1.0
122,1002,fpmrk,17,-1.0
123,1002,fpmrk,0,-1.0
124,1002,xkvbi,5,1.0
125,1002,xkvbi,2,-1.0
126,1002,xkvbi,8,2.0
127,1002,xkvbi,4,1.0
128,1002,xkvbi,11,-1.0
129,1002,xkvbi,6,1.0
130,1002,xkvbi,17,-1.0
131,1002,zrdwn,6,-1.0
132,1002,zrdwn,0,-1.0
133,1002,zrdwn,5,1.0
134,1003,bsfah,0,-2.0
135,1003,bsfah,4,5.0
136,1003,bsfah,5,4.0
137,1003,bsfah,6,-6.0
138,1003,bsfah,8,2.0
139,1003,bsfah,11,-3.0
140,1003,fpmrk,14,1.0
141,1003,fpmrk,18,-1.0
142,1003,fpmrk,17,1.0
143,1003,fpmrk,6,-1.0
144,1003,vahzp,11,-1.0
145,1003,vahzp,2,-1.0
146,1003,vahzp,5,1.0
147,1003,xkvbi,5,3.0
148,1003,xkvbi,2,-1.0
149,1003,xkvbi,0,-2.0
150,1003,xkvbi,4,3.0
151,1003,xkvbi,11,-4.0
152,1003,xkvbi,6,-5.0
153,1003,xkvbi,17,1.0
154,1003,xkvbi,14,2.0
155,1004,bsfah,0,1.0
156,1004,bsfah,2,-2.0
157,1004,bsfah,4,2.0
158,1004,bsfah,5,-3.0
159,1004,bsfah,6,-1.0
160,1004,bsfah,8,-1.0
161,1004,bsfah,11,3.0
162,1004,fpmrk,4,1.0
163,1004,vahzp,11,1.0
164,1004,vahzp,4,1.0
165,1004,vahzp,5,-1.0
166,1004,xkvbi,5,-2.0
167,1004,xkvbi,2,-1.0
168,1004,xkvbi,4,1.0
169,1004,xkvbi,11,2.0
170,1004,zrdwn,17,1.0
171,1004,zrdwn,6,-1.0
172,1005,bsfah,0,2.0
173,1005,bsfah,4,-8.0
174,1005,bsfah,5,1.0
175,1005,bsfah,6,1.0
176,1005,bsfah,8,-3.0
177,1005,bsfah,11,5.0
178,1005,fpmrk,4,-1.0
179,1005,fpmrk,18,1.0
180,1005,vahzp,17,1.0
181,1005,vahzp,4,-1.0
182,1005,xkvbi,2,-1.0
183,1005,xkvbi,8,-3.0
184,1005,xkvbi,0,1.0
185,1005,xkvbi,4,-5.0
186,1005,xkvbi,11,3.0
187,1005,xkvbi,17,3.0
188,1005,xkvbi,14,1.0
189,1006,bsfah,0,1.0
190,1006,bsfah,5,3.0
191,1006,bsfah,8,-2.0
192,1006,bsfah,11,1.0
193,1006,vahzp,5,1.0
194,1006,xkvbi,5,2.0
195,1006,xkvbi,8,-2.0
196,1006,xkvbi,0,-1.0
197,1006,xkvbi,6,-1.0
198,1006,xkvbi,17,2.0
199,1007,bsfah,0,2.0
200,1007,bsfah,5,-3.0
201,1007,bsfah,6,5.0
202,1007,bsfah,8,-3.0
203,1007,bsfah,11,1.0
204,1007,fpmrk,6,1.0
205,1007,vahzp,14,1.0
206,1007,vahzp,5,-1.0
207,1007,xkvbi,5,-3.0
208,1007,xkvbi,2,-1.0
209,1007,xkvbi,8,-2.0
210,1007,xkvbi,0,1.0
211,1007,xkvbi,11,-1.0
212,1007,xkvbi,6,4.0
213,1007,xkvbi,17,2.0
214,1007,xkvbi,14,2.0
215,1007,zrdwn,17,1.0
216,1007,zrdwn,11,-1.0
217,1008,bsfah,0,-1.0
218,1008,bsfah,5,1.0
219,1008,bsfah,6,-9.0
220,1008,bsfah,8,2.0
221,1008,bsfah,11,2.0
222,1008,fpmrk,17,1.0
223,1008,fpmrk,6,-1.0
224,1008,vahzp,14,-1.0
225,1008,vahzp,6,-1.0
226,1008,xkvbi,5,1.0
227,1008,xkvbi,8,1.0
228,1008,xkvbi,11,1.0
229,1008,xkvbi,6,-7.0
230,1008,xkvbi,17,2.0
231,1008,xkvbi,14,-1.0
232,1008,zrdwn,6,-1.0
233,1008,zrdwn,11,1.0
234,1009,fpmrk,2,-1.0
235,1009,vahzp,6,1.0
236,1010,vahzp,6,-1.0
237,1011,zrdwn,17,1.0
238,1011,zrdwn,0,-1.0
239,1011,zrdwn,11,-1.0
240,1011,zrdwn,5,-1.0
241,1012,fpmrk,14,-1.0
242,1012,vahzp,6,1.0
243,1012,xkvbi,5,-1.0
244,1012,xkvbi,8,2.0
245,1012,xkvbi,0,-2.0
246,1012,xkvbi,11,-1.0
247,1012,xkvbi,6,1.0
248,1012,xkvbi,17,5.0
249,1012,xkvbi,14,-3.0
250,1012,zrdwn,5,1.0
251,1013,vahzp,17,1.0
252,1013,vahzp,18,1.0
253,1013,xkvbi,5,-1.0
254,1013,xkvbi,8,1.0
255,1013,xkvbi,0,3.0
256,1013,xkvbi,11,2.0
257,1013,xkvbi,6,-1.0
258,1013,xkvbi,14,-1.0
259,1015,xkvbi,5,-1.0
260,1015,xkvbi,2,-1.0
261,1015,xkvbi,8,3.0
262,1015,xkvbi,0,1.0
263,1015,xkvbi,11,-2.0
264,1015,xkvbi,6,1.0
265,1015,xkvbi,14,-2.0
266,1016,fpmrk,2,1.0
267,1016,fpmrk,18,1.0
268,1016,fpmrk,0,1.0
269,1016,vahzp,17,-1.0
270,1016,vahzp,6,-1.0
271,1016,xkvbi,5,1.0
272,1016,xkvbi,2,2.0
273,1016,xkvbi,11,3.0
274,1016,xkvbi,6,-1.0
275,1016,xkvbi,17,-1.0
276,1016,xkvbi,14,-1.0
277,1017,vahzp,17,1.0
278,1017,xkvbi,5,-2.0
279,1017,xkvbi,8,-2.0
280,1017,xkvbi,11,-1.0
281,1017,xkvbi,6,-1.0
282,1017,xkvbi,17,1.0
283,1017,xkvbi,14,1.0
284,1018,fpmrk,0,-1.0
285,1018,vahzp,17,-1.0
286,1019,fpmrk,6,-1.0
287,1019,fpmrk,0,1.0
288,1020,fpmrk,2,-1.0
289,1021,fpmrk,8,1.0
290,1021,vahzp,17,1.0
291,1021,vahzp,18,1.0
292,1021,vahzp,5,1.0
293,1022,fpmrk,2,1.0
294,1022,fpmrk,18,1.0
295,1022,fpmrk,8,-1.0
296,1022,fpmrk,6,1.0
297,1022,vahzp,11,-1.0
298,1023,vahzp,14,-1.0
299,1024,vahzp,14,1.0
300,1025,fpmrk,6,-1.0
301,1028,vahzp,11,1.0
302,1028,vahzp,0,1.0
303,1029,vahzp,11,-1.0
304,1029,vahzp,0,-1.0
305,1029,vahzp,2,1.0
306,1030,fpmrk,18,-1.0
307,1031,fpmrk,17,1.0
308,1031,vahzp,14,-1.0
309,1032,fpmrk,18,1.0
310,1032,fpmrk,17,-1.0
311,1032,fpmrk,6,-1.0
312,1032,fpmrk,0,-1.0
313,1032,vahzp,6,-1.0
314,1032,xkvbi,5,6.0
315,1032,xkvbi,2,4.0
316,1032,xkvbi,8,3.0
317,1032,xkvbi,11,-3.0
318,1032,xkvbi,6,-10.0
319,1032,xkvbi,17,5.0
320,1032,xkvbi,14,-3.0
321,1033,fpmrk,14,-1.0
322,1033,fpmrk,8,1.0
323,1033,fpmrk,0,1.0
324,1033,vahzp,11,1.0
325,1034,fpmrk,14,1.0
326,1034,fpmrk,8,-1.0
327,1034,vahzp,11,-1.0
328,1035,fpmrk,14,-1.0
329,1035,fpmrk,8,1.0
330,1035,vahzp,17,-1.0
331,1035,vahzp,18,1.0
332,1036,vahzp,11,1.0
333,1036,vahzp,0,1.0
334,1037,fpmrk,2,1.0
335,1037,fpmrk,17,-1.0
336,1037,vahzp,11,-1.0
337,1037,vahzp,0,-1.0
338,1038,fpmrk,18,1.0
339,1038,fpmrk,17,1.0
340,1038,vahzp,2,1.0
341,1039,fpmrk,18,-1.0
342,1039,fpmrk,6,-1.0
343,1039,vahzp,17,1.0
344,1039,vahzp,5,-1.0
345,1039,vahzp,6,-1.0
346,1040,fpmrk,18,1.0
347,1040,fpmrk,17,-1.0
348,1040,vahzp,11,1.0
349,1040,vahzp,17,-1.0
350,1040,vahzp,0,1.0
351,1041,fpmrk,2,1.0
352,1041,vahzp,14,-1.0
353,1041,vahzp,0,-1.0
354,1043,fpmrk,7,1.0
355,1043,fpmrk,14,-1.0
356,1044,vahzp,5,-1.0
357,1044,vahzp,7,1.0
358,1045,fpmrk,14,1.0
359,1045,fpmrk,8,-1.0
360,1045,vahzp,14,1.0
361,1046,bsfah,0,-6.0
362,1046,bsfah,2,22.0
363,1046,bsfah,5,-14.0
364,1046,bsfah,6,-38.0
365,1046,bsfah,7,6.0
366,1046,bsfah,8,1.0
367,1046,bsfah,11,-15.0
368,1046,vahzp,17,-1.0
369,1046,vahzp,2,1.0
370,1046,vahzp,5,1.0
371,1046,vahzp,7,-1.0
372,1047,bsfah,0,-1.0
373,1047,bsfah,2,1.0
374,1047,bsfah,5,1.0
375,1047,bsfah,7,4.0
376,1047,bsfah,8,-2.0
377,1047,bsfah,11,-1.0
378,1047,fpmrk,14,-1.0
379,1047,fpmrk,0,-1.0
380,1047,vahzp,14,-1.0
381,1047,vahzp,17,1.0
382,1047,vahzp,7,1.0
383,1048,fpmrk,0,1.0
384,1048,xkvbi,5,-9.0
385,1048,xkvbi,2,27.0
386,1048,xkvbi,0,5.0
387,1048,xkvbi,11,6.0
388,1048,xkvbi,6,-14.0
389,1048,xkvbi,17,-8.0
390,1048,xkvbi,14,-14.0
391,1049,bsfah,0,1.0
392,1049,bsfah,5,4.0
393,1049,bsfah,8,-1.0
394,1049,bsfah,11,-4.0
395,1050,bsfah,0,2.0
396,1050,bsfah,7,2.0
397,1050,bsfah,8,-2.0
398,1050,bsfah,11,-1.0
399,1050,fpmrk,2,1.0
400,1050,vahzp,17,-1.0
401,1050,vahzp,0,1.0
402,1050,xkvbi,5,4.0
403,1050,xkvbi,2,2.0
404,1050,xkvbi,8,-1.0
405,1050,xkvbi,0,4.0
406,1050,xkvbi,11,1.0
407,1050,xkvbi,17,-4.0
408,1050,xkvbi,14,-2.0
409,1051,bsfah,0,2.0
410,1051,bsfah,5,2.0
411,1051,bsfah,7,-5.0
412,1051,bsfah,11,3.0
413,1051,vahzp,17,1.0
414,1051,vahzp,18,-1.0
415,1051,xkvbi,5,1.0
416,1051,xkvbi,2,-1.0
417,1051,xkvbi,8,-1.0
418,1051,xkvbi,0,1.0
419,1051,xkvbi,17,1.0
420,1052,fpmrk,7,-1.0
421,1052,vahzp,18,1.0
422,1052,vahzp,7,-1.0
423,1052,xkvbi,5,3.0
424,1052,xkvbi,12,1.0
425,1052,xkvbi,11,-2.0
426,1053,bsfah,0,3.0
427,1053,bsfah,2,-2.0
428,1053,bsfah,5,3.0
429,1053,bsfah,7,-3.0
430,1053,bsfah,8,3.0
431,1053,fpmrk,2,-1.0
432,1053,fpmrk,0,1.0
433,1053,xkvbi,2,-3.0
434,1053,xkvbi,8,2.0
435,1053,xkvbi,0,2.0
436,1053,xkvbi,12,-1.0
437,1053,xkvbi,11,1.0
438,1054,bsfah,2,-2.0
439,1054,bsfah,6,2.0
440,1054,bsfah,7,-2.0
441,1054,bsfah,8,1.0
442,1054,bsfah,11,3.0
443,1054,bsfah,12,2.0
444,1054,xkvbi,2,-3.0
445,1054,xkvbi,8,1.0
446,1054,xkvbi,0,-1.0
447,1054,xkvbi,12,2.0
448,1054,xkvbi,11,3.0
449,1054,xkvbi,6,2.0
450,1055,bsfah,0,-1.0
451,1055,bsfah,2,3.0
452,1055,bsfah,5,-2.0
453,1055,bsfah,8,-3.0
454,1055,bsfah,11,-4.0
455,1055,bsfah,12,5.0
456,1055,fpmrk,12,1.0
457,1055,fpmrk,0,-1.0
458,1055,vahzp,12,1.0
459,1056,bsfah,0,-1.0
460,1056,bsfah,2,1.0
461,1056,bsfah,5,-3.0
462,1056,bsfah,6,2.0
463,1056,bsfah,7,2.0
464,1056,bsfah,8,3.0
465,1056,bsfah,11,-5.0
466,1056,bsfah,12,2.0
467,1056,fpmrk,18,-1.0
468,1056,vahzp,11,-1.0
469,1057,fpmrk,2,1.0
470,1058,fpmrk,6,1.0
471,1058,vahzp,6,1.0
472,1058,xkvbi,5,-2.0
473,1058,xkvbi,2,6.0
474,1058,xkvbi,8,-1.0
475,1058,xkvbi,0,-2.0
476,1058,xkvbi,12,7.0
477,1058,xkvbi,11,-12.0
478,1058,xkvbi,6,6.0
479,1059,bsfah,0,-1.0
480,1059,bsfah,2,2.0
481,1059,bsfah,5,5.0
482,1059,bsfah,6,3.0
483,1059,bsfah,7,-4.0
484,1059,bsfah,8,-1.0
485,1059,bsfah,11,-2.0
486,1059,bsfah,12,2.0
487,1059,vahzp,18,-1.0
488,1059,xkvbi,5,2.0
489,1059,xkvbi,2,-1.0
490,1059,xkvbi,0,-1.0
491,1059,xkvbi,12,1.0
492,1059,xkvbi,11,2.0
493,1059,xkvbi,6,-1.0
494,1060,bsfah,0,-1.0
495,1060,bsfah,5,-1.0
496,1060,bsfah,6,3.0
497,1060,bsfah,11,2.0
498,1060,bsfah,12,-4.0
499,1060,xkvbi,5,-1.0
500,1060,xkvbi,2,1.0
501,1060,xkvbi,12,-4.0
502,1060,xkvbi,11,1.0
503,1060,xkvbi,6,2.0
504,1060,xkvbi,17,-1.0
505,1061,bsfah,0,-1.0
506,1061,bsfah,2,1.0
507,1061,bsfah,5,-1.0
508,1061,bsfah,6,-1.0
509,1061,bsfah,7,2.0
510,1061,bsfah,8,1.0
511,1061,bsfah,11,2.0
512,1061,bsfah,12,-6.0
513,1061,fpmrk,12,-1.0
514,1061,vahzp,11,1.0
515,1061,vahzp,12,-1.0
516,1061,xkvbi,5,-1.0
517,1061,xkvbi,8,1.0
518,1061,xkvbi,0,-1.0
519,1061,xkvbi,12,-5.0
520,1061,xkvbi,11,2.0
521,1061,xkvbi,6,-1.0
522,1061,xkvbi,17,2.0
523,1062,bsfah,0,-1.0
524,1062,bsfah,5,3.0
525,1062,bsfah,6,2.0
526,1062,bsfah,7,4.0
527,1062,bsfah,8,-4.0
528,1062,bsfah,12,-1.0
529,1062,fpmrk,7,1.0
530,1062,vahzp,0,-1.0
531,1062,xkvbi,5,3.0
532,1062,xkvbi,2,2.0
533,1062,xkvbi,8,-3.0
534,1062,xkvbi,12,-1.0
535,1062,xkvbi,11,2.0
536,1062,xkvbi,6,2.0
537,1062,xkvbi,17,-3.0
538,1063,bsfah,2,-2.0
539,1063,bsfah,5,2.0
540,1063,bsfah,7,-2.0
541,1063,bsfah,11,3.0
542,1063,fpmrk,7,-1.0
543,1063,vahzp,0,1.0
544,1063,vahzp,5,1.0
545,1064,bsfah,2,1.0
546,1064,bsfah,5,3.0
547,1064,bsfah,6,-2.0
548,1064,bsfah,7,-4.0
549,1064,bsfah,8,2.0
550,1064,bsfah,11,-1.0
551,1064,bsfah,12,1.0
552,1064,xkvbi,5,4.0
553,1064,xkvbi,2,-3.0
554,1064,xkvbi,8,1.0
555,1064,xkvbi,0,-1.0
556,1064,xkvbi,12,1.0
557,1064,xkvbi,6,-2.0
558,1065,bsfah,0,3.0
559,1065,bsfah,2,-2.0
560,1065,bsfah,6,1.0
561,1065,bsfah,7,3.0
562,1065,bsfah,8,-2.0
563,1065,bsfah,11,-1.0
564,1065,xkvbi,2,-1.0
565,1065,xkvbi,8,-1.0
566,1065,xkvbi,0,3.0
567,1065,xkvbi,6,1.0
568,1065,xkvbi,17,4.0
569,1065,zrdwn,17,-1.0
570,1065,zrdwn,6,-3.0
571,1065,zrdwn,0,2.0
572,1065,zrdwn,5,1.0
573,1066,bsfah,0,2.0
574,1066,bsfah,2,1.0
575,1066,bsfah,5,1.0
576,1066,bsfah,6,-4.0
577,1066,bsfah,7,-3.0
578,1066,bsfah,8,2.0
579,1066,bsfah,11,1.0
580,1066,bsfah,12,-1.0
581,1066,fpmrk,18,1.0
582,1066,fpmrk,0,1.0
583,1066,xkvbi,5,1.0
584,1066,xkvbi,2,1.0
585,1066,xkvbi,8,1.0
586,1066,xkvbi,0,1.0
587,1066,xkvbi,12,-1.0
588,1066,xkvbi,6,-3.0
589,1066,xkvbi,17,-3.0
590,1067,bsfah,0,1.0
591,1067,bsfah,2,1.0
592,1067,bsfah,6,-3.0
593,1067,bsfah,8,-3.0
594,1067,bsfah,11,3.0
595,1067,fpmrk,6,-1.0
596,1067,vahzp,6,-1.0
597,1068,bsfah,0,-2.0
598,1068,bsfah,2,-1.0
599,1068,bsfah,5,1.0
600,1068,bsfah,6,4.0
601,1068,bsfah,8,2.0
602,1068,bsfah,11,-2.0
603,1068,fpmrk,18,-1.0
604,1068,fpmrk,6,1.0
605,1068,vahzp,6,1.0
606,1068,xkvbi,5,1.0
607,1068,xkvbi,8,-1.0
608,1068,xkvbi,0,-1.0
609,1068,xkvbi,11,1.0
610,1068,xkvbi,6,1.0
611,1068,xkvbi,17,-2.0
612,1069,bsfah,0,4.0
613,1069,bsfah,2,2.0
614,1069,bsfah,5,-4.0
615,1069,bsfah,6,-1.0
616,1069,bsfah,8,-5.0
617,1069,bsfah,11,2.0
618,1069,xkvbi,5,-3.0
619,1069,xkvbi,2,1.0
620,1069,xkvbi,8,-4.0
621,1069,xkvbi,0,3.0
622,1069,xkvbi,11,2.0
623,1069,xkvbi,6,-1.0
624,1069,xkvbi,17,3.0
625,1070,bsfah,0,-2.0
626,1070,bsfah,2,2.0
627,1070,bsfah,6,-2.0
628,1070,bsfah,8,1.0
629,1070,bsfah,11,-2.0
630,1070,fpmrk,6,-1.0
631,1070,vahzp,6,-1.0
632,1070,xkvbi,2,2.0
633,1070,xkvbi,8,1.0
634,1070,xkvbi,0,-1.0
635,1070,xkvbi,11,-2.0
636,1070,xkvbi,6,-3.0
637,1070,xkvbi,17,-2.0
638,1071,bsfah,0,-1.0
639,1071,bsfah,5,1.0
640,1071,bsfah,6,3.0
641,1071,fpmrk,6,1.0
642,1071,vahzp,6,1.0
643,1071,xkvbi,8,-1.0
644,1071,xkvbi,6,4.0
645,1071,xkvbi,17,-1.0
646,1072,bsfah,0,-1.0
647,1072,bsfah,2,1.0
648,1072,bsfah,5,-2.0
649,1072,bsfah,6,1.0
650,1072,bsfah,11,-1.0
651,1072,vahzp,17,-1.0
652,1072,xkvbi,5,-1.0
653,1072,xkvbi,2,2.0
654,1072,xkvbi,8,1.0
655,1072,xkvbi,0,-1.0
656,1073,bsfah,0,-1.0
657,1073,bsfah,2,3.0
658,1073,bsfah,5,1.0
659,1073,bsfah,11,-4.0
660,1073,fpmrk,0,-1.0
661,1073,vahzp,11,-1.0
662,1073,vahzp,17,1.0
663,1073,vahzp,2,1.0
664,1073,xkvbi,5,1.0
665,1073,xkvbi,2,2.0
666,1073,xkvbi,0,-1.0
667,1073,xkvbi,11,-4.0
668,1073,xkvbi,17,1.0
669,1074,bsfah,0,3.0
670,1074,bsfah,2,-2.0
671,1074,bsfah,5,-1.0
672,1074,bsfah,6,-1.0
673,1074,bsfah,8,1.0
674,1074,fpmrk,0,1.0
675,1074,vahzp,2,-1.0
676,1074,xkvbi,5,-1.0
677,1074,xkvbi,2,-2.0
678,1074,xkvbi,8,1.0
679,1074,xkvbi,0,3.0
680,1074,xkvbi,6,-1.0
681,1074,xkvbi,17,-1.0
682,1075,bsfah,5,-6.0
683,1075,bsfah,6,3.0
684,1075,vahzp,17,-1.0
685,1075,vahzp,2,1.0
686,1075,vahzp,5,-1.0
687,1075,xkvbi,5,-5.0
688,1075,xkvbi,2,1.0
689,1075,xkvbi,11,1.0
690,1075,xkvbi,6,3.0
691,1075,xkvbi,17,-1.0
692,1076,bsfah,2,-3.0
693,1076,bsfah,5,1.0
694,1076,bsfah,6,2.0
695,1076,bsfah,11,2.0
696,1076,bsfah,12,1.0
697,1076,vahzp,11,1.0
698,1076,vahzp,17,1.0
699,1076,vahzp,2,-1.0
700,1076,xkvbi,2,-4.0
701,1076,xkvbi,0,-1.0
702,1076,xkvbi,12,1.0
703,1076,xkvbi,6,1.0
704,1076,xkvbi,17,4.0
705,1077,bsfah,0,1.0
706,1077,bsfah,5,1.0
707,1077,bsfah,6,-3.0
708,1077,bsfah,8,-1.0
709,1077,bsfah,11,3.0
710,1077,bsfah,12,-1.0
711,1077,fpmrk,17,1.0
712,1077,xkvbi,5,1.0
713,1077,xkvbi,2,-1.0
714,1077,xkvbi,8,-2.0
715,1077,xkvbi,12,-1.0
716,1077,xkvbi,11,1.0
717,1077,xkvbi,6,-2.0
718,1077,xkvbi,17,5.0
719,1078,bsfah,0,2.0
720,1078,bsfah,5,-2.0
721,1078,bsfah,6,-2.0
722,1078,bsfah,11,2.0
723,1078,xkvbi,5,-2.0
724,1078,xkvbi,0,1.0
725,1078,xkvbi,11,2.0
726,1078,xkvbi,6,-2.0
727,1078,xkvbi,17,-1.0
728,1079,bsfah,2,-2.0
729,1079,bsfah,5,4.0
730,1079,bsfah,6,3.0
731,1079,bsfah,11,-1.0
732,1079,xkvbi,5,3.0
733,1079,xkvbi,2,-2.0
734,1079,xkvbi,11,-1.0
735,1079,xkvbi,6,3.0
736,1079,zrdwn,0,1.0
737,1079,zrdwn,5,-1.0
738,1080,bsfah,0,-2.0
739,1080,bsfah,2,1.0
740,1080,bsfah,6,4.0
741,1080,bsfah,8,1.0
742,1080,bsfah,11,-4.0
743,1080,fpmrk,18,-1.0
744,1080,vahzp,11,-1.0
745,1080,vahzp,18,-1.0
746,1080,vahzp,5,1.0
747,1080,xkvbi,5,1.0
748,1080,xkvbi,2,1.0
749,1080,xkvbi,8,1.0
750,1080,xkvbi,0,-2.0
751,1080,xkvbi,11,-3.0
752,1080,xkvbi,6,3.0
753,1080,xkvbi,17,1.0
754,1081,bsfah,0,-1.0
755,1081,bsfah,2,-1.0
756,1081,bsfah,6,2.0
757,1081,bsfah,8,-1.0
758,1081,bsfah,11,2.0
759,1081,vahzp,11,1.0
760,1081,xkvbi,2,-1.0
761,1081,xkvbi,8,-1.0
762,1081,xkvbi,0,-1.0
763,1081,xkvbi,11,2.0
764,1081,xkvbi,6,2.0
765,1082,bsfah,0,2.0
766,1082,bsfah,5,1.0
767,1082,bsfah,6,4.0
768,1082,bsfah,7,1.0
769,1082,bsfah,8,-3.0
770,1082,fpmrk,18,1.0
771,1082,fpmrk,8,-1.0
772,1082,fpmrk,6,1.0
773,1082,vahzp,11,-1.0
774,1082,vahzp,18,1.0
775,1082,vahzp,5,-1.0
776,1082,vahzp,6,1.0
777,1082,xkvbi,8,-3.0
778,1082,xkvbi,0,2.0
779,1082,xkvbi,11,-1.0
780,1082,xkvbi,6,3.0
781,1082,xkvbi,17,3.0
782,1082,zrdwn,6,1.0
783,1082,zrdwn,0,-1.0
784,1082,zrdwn,11,-1.0
785,1083,bsfah,0,-5.0
786,1083,bsfah,2,-5.0
787,1083,bsfah,5,1.0
788,1083,bsfah,6,1.0
789,1083,bsfah,7,4.0
790,1083,bsfah,8,3.0
791,1083,fpmrk,2,-1.0
792,1083,fpmrk,8,1.0
793,1083,fpmrk,0,-1.0
794,1083,vahzp,11,1.0
795,1083,vahzp,2,-1.0
796,1083,vahzp,5,1.0
797,1083,xkvbi,5,2.0
798,1083,xkvbi,2,-4.0
799,1083,xkvbi,8,3.0
800,1083,xkvbi,0,-4.0
801,1083,xkvbi,11,1.0
802,1083,xkvbi,6,1.0
803,1083,xkvbi,17,-1.0
804,1083,zrdwn,0,-1.0
805,1083,zrdwn,7,1.0
806,1084,bsfah,0,1.0
807,1084,bsfah,2,-2.0
808,1084,bsfah,5,3.0
809,1084,bsfah,7,-1.0
810,1084,bsfah,8,1.0
811,1084,bsfah,11,1.0
812,1084,vahzp,17,1.0
813,1084,xkvbi,5,2.0
814,1084,xkvbi,2,-2.0
815,1084,xkvbi,8,1.0
816,1084,xkvbi,0,2.0
817,1084,xkvbi,17,1.0
818,1085,bsfah,0,-1.0
819,1085,bsfah,6,1.0
820,1085,bsfah,7,-1.0
821,1085,bsfah,11,1.0
822,1085,zrdwn,7,-1.0
823,1086,vahzp,17,-1.0
824,1086,vahzp,0,-1.0
825,1086,xkvbi,5,1.0
826,1086,xkvbi,8,-1.0
